0.0,0.009999749837504115,0.9949951251646219
0.01,0.019949402180770962,0.989015349133235
0.02,0.029839208512207463,0.9820705607884007
0.03,0.0396595192493141,0.9741715743474332
0.04,0.0494007929973063,0.9653301148379528
0.05,0.059053605656448696,0.9555588027208939
0.060000000000000005,0.06860865937557784,0.944871137679761
0.07,0.07805679134347665,0.9332814815956895
0.08,0.08738898240995993,0.9208050407285966
0.09,0.0965963655287326,0.9074578471254282
0.09999999999999999,0.10567023401429292,0.8932567392771894
0.10999999999999999,0.11460204960536952,0.8782193420471146
0.11999999999999998,0.12338345032760492,0.8623640458929713
0.12999999999999998,0.13200625814842787,0.8457099854071051
0.13999999999999999,0.1404624864172933,0.8282770171984204
0.15,0.14874434708471043,0.8100856971410545
0.16,0.1568442576937271,0.7911572570150336
0.17,0.16475484813779162,0.7715135805647093
0.18000000000000002,0.17246896717917137,0.7511771790012496
0.19000000000000003,0.17997968872236944,0.7301711659759117
0.20000000000000004,0.18728031783724927,0.7085192320512447
0.21000000000000005,0.19436439652684737,0.6862456186977625
0.22000000000000006,0.20122570923513053,0.6633750918439942
0.23000000000000007,0.2078582880902326,0.6399329150081511
0.24000000000000007,0.21425641787898841,0.6159448220399548
0.25000000000000006,0.22041464074886796,0.5914369895014493
0.26000000000000006,0.2263277606337021,0.5664360087158615
0.2700000000000001,0.23199084739988168,0.5409688575137922
0.2800000000000001,0.237399240710005,0.5150628717062041
0.2900000000000001,0.2425485536012429,0.48874571631382946
0.3000000000000001,0.24743467577598716,0.46204535658274265
0.3100000000000001,0.2520537766026457,0.4349900288159403
0.3200000000000001,0.25640230782474555,0.40760821105083295
0.3300000000000001,0.2604770059768046,0.37992859361258935
0.34000000000000014,0.2642748945057324,0.351980049573276
0.35000000000000014,0.26779328559681853,0.32379160514671046
0.36000000000000015,0.27102978170366854,0.2953924100488902
0.37000000000000016,0.2739822767817432,0.2668117078537745
0.38000000000000017,0.27664895722545724,0.23807880637408046
0.3900000000000002,0.27902830250908883,0.2092230480966125
0.4000000000000002,0.2811190855320462,0.18027378070146954
0.4100000000000002,0.2829203726693323,0.15126032769427444
0.4200000000000002,0.2844315235283388,0.12221195918033874
0.4300000000000002,0.28565219041338996,0.09315786280941926
0.4400000000000002,0.28658231749974455,0.06412711491943689
0.45000000000000023,0.2872221397190458,0.03514865190721496
